Molecule ChEMBL ID,Smiles,Standard Type,Standard Units,Standard Value
CHEMBL3922515,COC1CCC2(CC1)Cc1ccc(OCC3CC3(F)F)cc1C21N=C(N)N(C(C)C)C1=O,IC50,nM,21.2
CHEMBL3639874,Cc1cc(OCC#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,357.5
CHEMBL1089788,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,IC50,nM,1150.0
CHEMBL1795873,C#Cc1cccc(NC2CC(O)C(Nc3cccc(-c4cn([C@H](CNCc5cccc(Br)c5)Cc5ccccc5)nn4)c3)CC2O)c1,IC50,nM,3400.0
CHEMBL3917335,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc4[nH]cc(C)c4c3)cc1C21N=C(C)C(N)=N1,IC50,nM,37.0
CHEMBL3670922,CC1(C)OCC(N)=N[C@](C)(c2cc(N[C@H]3CCc4cc(C#N)cnc43)c(F)cc2F)C1(F)F,IC50,nM,1900.0
CHEMBL3653473,Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)s1,IC50,nM,700.0
CHEMBL3650190,Cc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,IC50,nM,389.0
CHEMBL3916242,C#CCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,IC50,nM,17.0
CHEMBL3900882,Cc1cc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)n(C)c1,IC50,nM,96.0
CHEMBL3906153,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(C(F)F)n3)cs2)CO1,IC50,nM,11.0
CHEMBL2047225,Clc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,IC50,nM,3200.0
CHEMBL3688613,NC1=N[C@@](c2cc(NC(=O)c3csc(Cl)c3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,nM,1400.0
CHEMBL3683879,COCc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,50.8
CHEMBL3688789,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,IC50,nM,55.85
CHEMBL3586130,Cl.NC1=NC2CCC(NC(=O)c3cccc(Cl)c3)CC2CS1,IC50,nM,1830.0
CHEMBL2346802,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1,IC50,nM,470.0
CHEMBL3979124,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(F)cn3)cs2)CO1,IC50,nM,189.0
CHEMBL3939642,Cc1ccc([C@]23CO[C@@H](C4CC4)C[C@H]2CSC(N)=N3)cc1F,IC50,nM,897.0
CHEMBL3688724,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,IC50,nM,141.5
CHEMBL3688632,Cc1cc(C(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,63.8
CHEMBL3683815,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,IC50,nM,36.2
CHEMBL3980437,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@H]2COCCO2)C3=O)C[C@H]1C,IC50,nM,8.0
CHEMBL3688651,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,IC50,nM,2.7
CHEMBL3897461,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(=S)N(C2CCN(C)CC2)C1=O,IC50,nM,532.7
CHEMBL3673236,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)c2cc(C#N)ccc21,IC50,nM,24.8
CHEMBL3806093,Cc1noc(C)c1[C@]1(C)C[C@@H](c2cc(-c3cncnc3)c(F)cc2F)N=C(N)S1,IC50,nM,3700.0
CHEMBL3688815,Cc1cc(NC(=O)c2ccc(C#N)cn2)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,IC50,nM,25.0
CHEMBL3921904,C[C@H]1C[C@@]2(CC[C@@H]1O)Cc1ccc(-c3cccnc3)cc1[C@]21N=C(N)N(Cc2ncccn2)C1=O,IC50,nM,6.8
CHEMBL3653388,Cc1cc(Br)cnc1C(=O)Nc1cc(Br)cc([C@]2(C)COCC(N)=N2)c1,IC50,nM,84.0
CHEMBL3653467,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)(C(F)F)COC1,IC50,nM,43.0
CHEMBL3653468,NC1=N[C@@](c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)(C(F)F)COC1,IC50,nM,33.0
CHEMBL3653421,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)COCC(N)=N3)c2)nc1,IC50,nM,94.0
CHEMBL3653446,NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3O)ccc2F)(C(F)F)COC1,IC50,nM,10.0
CHEMBL3354719,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(N3CCOCC3)cc12,IC50,nM,5.0
CHEMBL567718,COc1ccc(C(Cc2ccc(C(F)(F)F)cc2)c2cn(C)c(N)n2)cc1,IC50,nM,1800.0
CHEMBL2380809,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)O)=N1,IC50,nM,710.0
CHEMBL2380810,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ccncc2)C(=O)O)=N1,IC50,nM,1850.0
CHEMBL1917912,CCCS[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@](NC(C)=O)(C(C)CC)C2=O)C1,IC50,nM,15.0
CHEMBL568506,COc1ccc(Cc2cccc(C3(c4ccccc4)N=C(N)N4CCCN=C43)c2)cc1,IC50,nM,7100.0
CHEMBL3943370,[C-]#[N+]c1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCC(Cc4ccccc4)CC2)C3)c1,IC50,nM,3505.0
CHEMBL3925501,CN1C(=O)C2(N=C1N)c1cc(-c3cccnc3)ccc1OC21CCc2ccccc2CC1,IC50,nM,8.7
CHEMBL3922656,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OCC4CC4)cn3)cs2)CO1,IC50,nM,161.0
CHEMBL3938713,COC1CCC2(CC1)Cc1ccc(C#N)cc1[C@@]21N=C(N)N(C)C1=O,IC50,nM,1814.0
CHEMBL3918779,NC1=NC2(CS1)c1cc(Br)ccc1CC21CCC(O)CC1,IC50,nM,6230.5
CHEMBL3683824,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,IC50,nM,65.0
CHEMBL3941299,NC1=N[C@@]2(c3ccccc3)CO[C@@H](C3CC3)C[C@H]2CS1,IC50,nM,1280.0
CHEMBL3979923,COC1CCC2(CC1)Cc1ccc(N3CCC(F)(F)C3)cc1C21NC(N)N(C)C1=O,IC50,nM,30.0
CHEMBL4111976,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CCOCC2)C3=O)C[C@H]1C,IC50,nM,11.0
CHEMBL3688806,NC1=N[C@@](c2cc(NCC3CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,nM,1410.0
CHEMBL3673192,C[C@H]1C[C@H]2CSC(N)=NC2(c2cc(C#N)ccc2Cl)CO1,IC50,nM,2330.0
CHEMBL3683835,COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2F)nc1,IC50,nM,3038.9
CHEMBL3683875,Cc1cc(NC(=O)c2ccc(Cl)cn2)cc([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1F,IC50,nM,3530.0
CHEMBL403107,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCCSC)cc1,IC50,nM,321.0
CHEMBL399423,Cc1cccc(-c2ccc(-c3ccccc3)n2CC(=O)NC(=N)N)c1,IC50,nM,4600.0
CHEMBL3939930,COCCN1C(=O)C2(N=C1N)c1cc(-c3cccnc3F)ccc1CC21CCc2ccccc2CC1,IC50,nM,6.3
CHEMBL3765050,O=C(/C=C(O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1,IC50,nM,390.0
CHEMBL3963268,CN1C(=O)C2(N=C1N)c1cc(Cl)ccc1CC21CCC(OC(F)F)CC1,IC50,nM,20.0
CHEMBL258355,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCCO,IC50,nM,680.0
CHEMBL3956487,CN1OC2(C=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2ccccc2C1,IC50,nM,194.7
CHEMBL3741614,COc1cnc(-c2cc(-c3ccc(F)c([C@]4(C)C[S@@]5(=O)=NCCCCN5C(N)=N4)c3)on2)cn1,IC50,nM,9.0
CHEMBL3688661,CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,IC50,nM,5.7
CHEMBL3688759,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)O[C@@H]2C[C@@H]21,IC50,nM,94.4
CHEMBL3688711,NC1=N[C@@](c2cc(NC(=O)c3cccc(Cl)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,nM,1570.0
CHEMBL3688660,C#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,IC50,nM,16.4
CHEMBL3653345,CC1(c2cccc(NC(=O)c3ncc(Br)cn3)c2)COCC(N)=N1,IC50,nM,540.0
CHEMBL3753957,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCCC4)Cc3cc4cccc(OC)c4o3)oc12,IC50,nM,190.0
CHEMBL3753360,c1ccc2oc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCC4)Cc3cc4ccccc4o3)cc2c1,IC50,nM,620.0
CHEMBL3752467,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,IC50,nM,1350.0
CHEMBL3740820,C[C@@]1(c2cc(C#Cc3ccc(C#N)cc3)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,IC50,nM,21.0
CHEMBL3670917,CC1(C)OCC(N)=N[C@](C)(c2cc(NC3COc4cc(Cl)cnc43)ccc2F)C1(F)F,IC50,nM,40.0
CHEMBL2058868,O[C@H](CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,IC50,nM,5390.0
CHEMBL2058872,NCCNC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,IC50,nM,7380.0
CHEMBL84835,CC(C)CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,nM,1740.0
CHEMBL3677276,NC1=N[C@@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21,IC50,nM,0.7
CHEMBL3967875,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(Cc3ccccc3C#N)C2=O)cc1,IC50,nM,6700.0
CHEMBL3906925,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCN(C(=O)OC(C)(C)C)CC3)C2=O)cc1,IC50,nM,2200.0
CHEMBL3653347,CC1(c2cccc(NC(=O)c3ncccc3F)c2)COCC(N)=N1,IC50,nM,2300.0
CHEMBL3672727,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@H](OC)CC2)c1,IC50,nM,212.0
CHEMBL3653339,CC1(c2cccc(NC(=O)c3ccco3)c2)COCC(N)=N1,IC50,nM,1300.0
CHEMBL2181911,CO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,IC50,nM,7.7
CHEMBL3982284,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3cccc(C#N)c3)cc1C21N=C(N)N(C)C1=O,IC50,nM,7.0
CHEMBL3688622,CC(F)(F)Oc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,IC50,nM,414.5
CHEMBL3683871,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,nM,55.9
CHEMBL3683883,Cc1cc(C#N)cnc1C(=O)Nc1cc(C)c(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,21.4
CHEMBL3688666,NC1=N[C@@](c2cc(NC(=O)c3cnc(OC(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,nM,21.4
CHEMBL3683901,COc1cnc(C(=O)Nc2cc(F)c(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,IC50,nM,127.5
CHEMBL3604697,CCC[C@H](NC[C@@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O,IC50,nM,9400.0
CHEMBL4589121,CCc1noc(C)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,IC50,nM,250.0
CHEMBL4552231,CCc1noc(CC)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,IC50,nM,420.0
CHEMBL4585811,Cc1onc(-c2ccccc2)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,IC50,nM,160.0
CHEMBL3672434,COc1cccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)c1O,IC50,nM,750.0
CHEMBL3645148,Cc1cc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)c(C)s1,IC50,nM,170.0
CHEMBL3901805,C[C@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,IC50,nM,372.0
CHEMBL3943102,Cc1nc(C)c(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)o1,IC50,nM,740.0
CHEMBL3947194,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)(F)F)cn3)cs2)CO1,IC50,nM,108.0
CHEMBL3642630,CC1(c2cccc(NC(=O)c3ccc(C(F)(F)F)cc3)c2)CCSC(N)=N1,IC50,nM,1977.0
CHEMBL3673191,COC[C@H]1C[C@H]2CSC(N)=NC2(c2cc(C#N)c(F)cc2F)CO1,IC50,nM,320.0
CHEMBL3653471,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,IC50,nM,100.0
CHEMBL3642627,CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)CCSC(N)=N1,IC50,nM,61.0
CHEMBL3653420,NC1=NC(CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COC1,IC50,nM,33.0
CHEMBL3640267,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C2CC2)c1F,IC50,nM,50.0
CHEMBL3653432,NC1=NC(c2cccc(NC(=O)c3cc(Br)co3)c2)(C(F)F)COC1,IC50,nM,890.0
CHEMBL3653500,Cc1cc(OCF)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,IC50,nM,29.0
CHEMBL3672399,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)c(Cl)c1,IC50,nM,730.0
CHEMBL3670907,C[C@]1(c2cc(NC3CCCOC3)ccc2F)N=C(N)COC[C@@H]1F,IC50,nM,400.0
CHEMBL4109522,Cc1nn(C)c2c1CC1(CC2)Cc2ccc(-c3cc(F)cc(Cl)c3)cc2C12N=C(N)N(C)O2,IC50,nM,67.0
CHEMBL3688748,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@@H]4C[C@@H]43)n2)cn1,IC50,nM,1990.0
CHEMBL1376633,COc1ccc(C2C(C#N)=C(N)N3C(=C2C#N)Sc2ccccc23)cc1,IC50,nM,3239.0
CHEMBL3654223,Cc1nc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)co1,IC50,nM,316.0
CHEMBL3922254,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(=S)N(C2CCOCC2)C1=O,IC50,nM,80.5
CHEMBL3688750,C[C@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,IC50,nM,149.5
CHEMBL3653407,C[C@H]1OC[C@](c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)(C(F)F)N=C1N,IC50,nM,130.0
CHEMBL3672730,COC1CCC2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1,IC50,nM,5.7
CHEMBL3690084,COCCOc1cnc(C(=O)Nc2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)cn1,IC50,nM,14.0
CHEMBL3688629,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,33.8
CHEMBL3683817,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)c(C)c1,IC50,nM,2250.0
CHEMBL3683833,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,IC50,nM,26.8
CHEMBL3680874,C[C@]1(c2cc(NC(=O)c3ccc(C4CC4)cn3)ccc2F)N=C(N)OC[C@@H]1F,IC50,nM,14.0
CHEMBL3672408,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)c3ccccc23)ccc1O,IC50,nM,1200.0
CHEMBL3969614,C[C@@]1(c2cc(Nc3cc(Cl)cc4cc(Cl)cnc34)ccc2F)COCC(N)=N1,IC50,nM,660.0
CHEMBL3670910,CC[C@]1(c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)N=C(N)COCC1(F)F,IC50,nM,170.0
CHEMBL3688647,Cc1cc(C(F)(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,IC50,nM,15.1
CHEMBL3688648,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)(F)F)[C@@H]2C[C@@H]2O1,IC50,nM,861.0
CHEMBL4112651,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1[C@]21N=C(C)C(N)=N1,IC50,nM,2.7
CHEMBL3677228,COC(=O)c1ccccc1/C=C/C(=O)CC(=O)/C=C/c1ccc(O)cc1,IC50,nM,1200.0
CHEMBL3683888,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(Cl)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1,IC50,nM,44.8
CHEMBL3683896,CC(C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,IC50,nM,731.5
CHEMBL3906147,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccc1F,IC50,nM,6.0
CHEMBL3901075,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)C3CC(F)(F)C3)cs2)CO1,IC50,nM,1490.0
CHEMBL3923614,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ncccn3)cs2)CO1,IC50,nM,1080.0
CHEMBL3928341,CC(C)Cc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,IC50,nM,9690.0
CHEMBL3957032,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(NC(=O)c4ccccc4)=N3)c2)cn1,IC50,nM,30.0
CHEMBL3973939,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2cccc(F)c2)C1=O,IC50,nM,15.8
CHEMBL3921657,CC(C)N1C(=O)C2(N=C1N)c1cc(-c3cncc(C(F)(F)F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,IC50,nM,35.3
CHEMBL3893074,COC1CCC2(CC1)Cc1ccc(OC(F)(F)F)cc1C21N=C(N)N(C)C1=O,IC50,nM,161.3
CHEMBL3913443,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccn(C4CC4)n3)cs2)CO1,IC50,nM,1660.0
CHEMBL3929245,COC1CCC2(CC1)Cc1ccc(-c3cncc(F)c3)cc1C21N=C(N)N(CC2CCO2)C1=O,IC50,nM,13.7
CHEMBL3653415,COc1cc(Br)cnc1C(=O)Nc1cc(C2(C(F)F)COCC(N)=N2)c(F)cc1F,IC50,nM,2900.0
CHEMBL3931806,COCC(C)N1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC)CC1,IC50,nM,18.1
CHEMBL3683852,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,IC50,nM,1.0
CHEMBL3670926,COc1ccc(Nc2ccc(F)c([C@@]3(C)N=C(N)COC(C)(C)C3(F)F)c2)cn1,IC50,nM,410.0
CHEMBL3680875,C[C@]1(c2cc(NC(=O)c3ccc(OCC4CC4)cn3)ccc2F)N=C(N)OC[C@@H]1F,IC50,nM,15.0
CHEMBL3688710,CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,IC50,nM,2.2
CHEMBL3908554,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,IC50,nM,1.4
CHEMBL3948791,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cs1,IC50,nM,0.8
CHEMBL3891240,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,IC50,nM,1.5
CHEMBL3765195,O=C(/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)CC(=O)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1,IC50,nM,1000.0
CHEMBL3765319,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)CC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,IC50,nM,6040.0
CHEMBL3688644,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,IC50,nM,2415.0
CHEMBL3891756,CC(C)N1C(=O)C2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,IC50,nM,265.3
CHEMBL3931973,CCOC[C@H]1C[C@H]2[C@@H](C)SC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,IC50,nM,613.0
CHEMBL3688638,NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cnc2F)[C@H]2C[C@H]2O1,IC50,nM,57.8
CHEMBL3948874,CN1C(=O)C2(N=C1N)c1cc(C#N)ccc1CC21CCC(O)CC1,IC50,nM,7.4
CHEMBL3918326,NC1=N[C@@](c2cc(Nc3ncccc3OCC(F)F)ccc2F)(C(F)F)COC1,IC50,nM,1300.0
CHEMBL3640281,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1Cl,IC50,nM,90.0
CHEMBL3653693,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(F)(F)CC1,IC50,nM,53.0
CHEMBL3935455,COC(=O)c1cccc(CN2C(=O)C3(N=C2N)c2cc(Br)ccc2CC32CCC(OC)CC2)c1,IC50,nM,10.4
CHEMBL3894277,COC1CCC2(CC1)Cc1ccc(F)cc1C21N=C(N)N(C)C1=O,IC50,nM,79.8
CHEMBL3950163,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(N)N(CCC(=O)O)C1=O,IC50,nM,15.6
CHEMBL3746261,CC(C)c1ccc(C(=O)O[C@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)cc1,IC50,nM,70.0
CHEMBL3677277,NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21,IC50,nM,189.0
CHEMBL4554426,Cc1noc(-c2ccc(F)cc2)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,IC50,nM,410.0
CHEMBL3656165,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCc2ccccc2C1,IC50,nM,292.9
CHEMBL3653414,N#Cc1ccc(C(=O)Nc2cc(C3(C(F)F)COCC(N)=N3)c(F)cc2F)nc1,IC50,nM,3000.0
CHEMBL3653430,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)COCC1(F)F,IC50,nM,34.0
CHEMBL3672443,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cccc2cccnc12,IC50,nM,2000.0
CHEMBL3653411,CC1(C)OCC(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)(C(F)F)N=C1N,IC50,nM,120.0
CHEMBL3653343,Cc1nc(C(=O)Nc2cccc(C3(C)COCC(N)=N3)c2)co1,IC50,nM,640.0
CHEMBL3695740,CN1C(=O)C[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCOCC3)cc12,IC50,nM,1750.0
CHEMBL3928953,COC1CCC2(CC1)Cc1ccc(C#CC(F)(F)F)cc1C21N=C(N)N(C)O1,IC50,nM,3.7
CHEMBL3915818,COC1CCC2(CC1)Cc1ccc(Sc3ccccc3)cc1C21NC(N)N(C)C1=O,IC50,nM,40.0
CHEMBL3688715,NC1=N[C@@](c2cc(NC(=O)c3ccc(-c4ccccc4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,nM,1145.0
CHEMBL3915130,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(N)N(CCN(C)C)C1=O,IC50,nM,12.3
